road_no,tesecn_start_rrd,tesecn_end_rrd,tesecn_id,tesecn_volume,traffic_score,crashes_30m,has_crash_near_segment,fatal_serious_30m,child_30m,ped_30m,severity_weighted_30m,high_risk,cv_percent,rlcwy_code,rlcwy_code_binary
8655,25.75,27.64,7397802.0,270,340.0,1,True,0,0,0,1,0,22.0,U,0
7200,205.81,207.29,7028682.0,5300,6900.0,3,True,1,0,1,18,0,24.5,U,0
4127,0.58,3.96,7900824.0,1000,900.0,2,True,0,0,0,2,0,13.0,U,0
5218,9.02,10.61,3287236.0,36000,30800.0,258,True,4,5,6,353,1,11.0,L,1
3006,61.43,65.29,5153336.0,360,450.0,2,True,1,0,0,12,0,22.0,U,0
5803,3.01,3.94,3287485.0,7100,3800.0,6,True,0,0,1,11,0,1.5,U,0
7200,41.53,51.68,6201200.0,12700,15700.0,25,True,5,1,2,90,1,22.0,L,1
4760,49.1,50.0,4696210.0,17300,9500.0,22,True,3,1,4,77,1,2.0,U,0
5221,0.82,1.16,3287258.0,32400,18900.0,57,True,2,1,3,97,1,3.0,U,0
5824,0.0,0.4,3713186.0,7200,4300.0,22,True,2,0,4,62,0,3.5,U,0
4640,69.02,73.11,11649208.0,5800,5000.0,7,True,0,0,0,7,0,11.0,U,0
7500,11.69,31.41,3288242.0,600,800.0,4,True,0,0,0,4,0,25.0,U,0
4516,0.0,0.15,3286888.0,5000,3000.0,4,True,1,1,1,24,0,3.5,U,0
17033,0.0,11.12,3288462.0,36,32.0,3,True,0,0,2,13,0,11.0,U,0
4156,0.65,0.97,13640029.0,1600,900.0,0,False,0,0,0,0,0,2.0,U,0
6212,4.41,5.18,4917756.0,36000,21000.0,83,True,3,3,7,163,1,3.0,L,1
5417,0.0,0.26,3714466.0,14600,17200.0,45,True,3,2,2,95,1,20.0,L,1
4640,34.23,44.66,4693808.0,1200,950.0,12,True,1,0,1,27,0,10.0,U,0
28018,83.51,230.92,6234795.0,19,21.0,2,True,0,0,0,2,0,21.0,U,0
4363,0.0,10.47,3286660.0,1700,1600.0,11,True,2,0,0,31,0,13.0,U,0
53310,0.0,0.74,13036585.0,6200,5700.0,4,True,0,0,0,4,0,13.0,U,0
3846,0.0,13.35,3286499.0,180,190.0,3,True,0,0,0,3,0,17.0,U,0
4640,2.16,2.52,4755871.0,8400,5000.0,6,True,0,0,0,6,0,3.0,U,0
8400,8.03,50.1,6235824.0,1600,1800.0,9,True,0,0,0,9,0,19.0,U,0
4009,42.2,43.35,7028844.0,1900,1800.0,5,True,0,0,0,5,0,14.0,U,0
4760,24.74,28.26,3287042.0,12200,12300.0,34,True,0,0,0,34,0,15.5,U,0
6167,0.0,0.16,11235446.0,7500,4600.0,36,True,0,0,6,66,0,3.5,U,0
8400,286.31,293.44,5152795.0,1000,1400.0,2,True,0,0,0,2,0,26.0,U,0
5615,0.0,0.95,3287395.0,28000,16200.0,115,True,4,3,3,185,1,2.5,U,0
4009,62.56,70.48,7900785.0,1000,900.0,2,True,0,0,0,2,0,11.0,U,0
4126,14.82,16.59,3286605.0,4700,4500.0,1,True,0,0,0,1,0,14.0,U,0
8486,18.97,32.44,3288390.0,600,600.0,3,True,1,0,0,13,0,16.0,U,0
5610,8.96,9.11,11241301.0,19400,18100.0,32,True,2,0,6,82,1,13.0,L,1
3006,0.0,0.93,12032518.0,600,650.0,0,False,0,0,0,0,0,18.5,U,0
4000,0.0,46.05,3286529.0,220,180.0,8,True,1,2,0,28,0,9.5,U,0
20009,0.0,63.15,12110513.0,3,4.0,1,True,0,0,0,1,0,33.5,U,0
6606,0.0,0.18,3288027.0,2300,1500.0,14,True,0,0,1,19,0,4.5,U,0
5851,6.87,6.91,12878224.0,28900,18900.0,42,True,0,1,3,62,0,5.0,L,1
7800,161.56,170.42,3288283.0,3800,6600.0,5,True,1,0,0,15,0,37.0,U,0
5400,8.62,9.06,3287290.0,29100,17500.0,40,True,3,0,2,80,1,3.5,L,1
3160,225.75,231.23,12188021.0,3000,3000.0,8,True,1,0,1,23,0,15.5,U,0
6610,2.21,2.43,4751112.0,22700,15600.0,52,True,1,0,2,72,1,6.0,L,1
53234,0.0,0.55,11267181.0,5400,5000.0,5,True,0,0,0,5,0,13.0,U,0
5406,3.51,6.57,3720201.0,39900,27200.0,240,True,8,8,12,420,1,6.0,L,1
3160,89.93,90.46,3286321.0,1350,1400.0,3,True,1,0,0,13,0,15.5,L,1
43613,0.0,0.3,3288495.0,700,750.0,0,False,0,0,0,0,0,17.0,U,0
6176,0.0,0.16,11240192.0,36900,24100.0,39,True,1,3,5,89,1,4.5,L,1
53301,0.0,1.2,13107715.0,7000,8100.0,4,True,0,0,0,4,0,20.0,U,0
5630,0.0,0.43,9221343.0,15200,9700.0,31,True,1,0,1,46,0,4.5,U,0
5018,5.5,5.96,3287124.0,12300,7700.0,57,True,2,2,1,92,1,4.0,U,0
6780,14.42,17.04,5101556.0,58800,51300.0,34,True,2,0,1,59,0,11.0,L,1
5845,3.06,3.85,3287570.0,20000,11600.0,59,True,3,2,4,119,1,3.0,U,0
8000,62.43,83.61,6403021.0,1900,2600.0,8,True,2,0,0,28,0,26.0,U,0
5405,1.54,3.45,4427946.0,32800,19300.0,52,True,1,3,3,92,1,3.0,L,1
3329,0.0,26.74,3286355.0,310,380.0,4,True,0,0,0,4,0,21.0,U,0
6735,2.62,2.88,4695715.0,20800,12400.0,35,True,0,1,1,45,0,3.0,U,0
5845,1.91,3.06,3287569.0,18100,10700.0,84,True,3,3,8,169,1,3.0,U,0
88206,0.0,1.18,3288543.0,700,600.0,0,False,0,0,0,0,0,11.5,U,0
7880,0.5,47.82,3288290.0,210,260.0,5,True,2,1,0,30,0,21.5,U,0
5403,3.5,4.67,3287296.0,32600,22100.0,140,True,3,3,12,245,1,5.5,L,1
3163,50.01,61.62,3286342.0,700,800.0,1,True,0,0,0,1,0,20.0,U,0
4495,18.06,18.73,5155975.0,9800,9900.0,16,True,0,0,1,21,0,15.5,U,0
36839,0.72,4.14,3288482.0,500,700.0,1,True,0,0,0,1,0,28.0,U,0
56301,2.37,2.73,11235449.0,12500,7000.0,35,True,1,0,6,75,1,2.0,U,0
4640,73.11,73.82,6510942.0,4600,4300.0,13,True,1,1,1,33,0,13.0,U,0
6203,22.48,22.79,3287808.0,32600,19400.0,60,True,2,3,4,115,1,3.0,L,1
6787,0.0,0.3,5101834.0,3000,2300.0,14,True,0,1,0,19,0,8.5,U,0
6039,12.47,19.49,4692421.0,1700,1300.0,18,True,0,0,2,28,0,7.5,U,0
5063,5.33,6.46,3287162.0,20700,13300.0,97,True,7,5,9,237,1,4.5,U,0
62035,0.17,0.32,12878050.0,15500,10800.0,17,True,0,2,2,37,0,6.0,U,0
5803,2.65,3.01,4747971.0,6900,3700.0,2,True,0,0,0,2,0,1.5,U,0
6015,4.08,5.46,3287651.0,17900,10400.0,81,True,0,1,4,106,1,2.5,U,0
4760,47.66,49.1,6510922.0,19300,10900.0,12,True,1,0,0,22,0,2.0,U,0
6039,8.52,9.79,4322980.0,4100,2700.0,11,True,0,0,1,16,0,5.0,U,0
5063,4.16,5.33,4714903.0,17400,11200.0,88,True,7,4,8,218,1,4.5,U,0
63000,3.51,4.87,4759442.0,4700,3100.0,1,True,1,0,1,16,0,5.5,U,0
5821,0.0,0.47,3713147.0,4900,2800.0,6,True,0,0,0,6,0,2.5,L,1
6021,9.61,10.45,4689907.0,550,370.0,9,True,0,0,0,9,0,5.0,U,0
4760,4.92,5.44,13646820.0,15800,11500.0,8,True,0,2,1,23,0,7.0,L,1
5300,17.52,19.71,11264359.0,49800,48600.0,27,True,0,0,1,32,0,14.5,L,1
6583,0.91,0.98,3819373.0,21800,12800.0,24,True,0,1,2,39,0,3.0,L,1
1503,9.58,9.79,7331183.0,550,600.0,0,False,0,0,0,0,0,18.0,U,0
4793,0.91,5.25,3287083.0,1300,1100.0,3,True,1,1,0,18,0,10.0,U,0
4489,29.24,32.95,3286797.0,3100,2100.0,21,True,0,0,2,31,0,5.5,U,0
7623,3.7,4.68,3288268.0,14000,7900.0,15,True,2,0,3,50,0,2.5,U,0
5409,5.94,6.52,7673545.0,14400,8800.0,40,True,1,0,0,50,0,3.5,L,1
3160,72.76,89.93,3286320.0,750,750.0,5,True,0,0,0,5,0,16.0,U,0
1100,0.0,78.48,3286168.0,130,180.0,2,True,1,0,0,12,0,25.5,U,0
20015,9.6,26.49,12632313.0,47,60.0,1,True,0,0,0,1,0,21.5,U,0
6735,3.32,3.8,12388827.0,18100,10300.0,18,True,1,2,3,53,0,2.5,U,0
70030,7.05,8.62,3288538.0,120,90.0,1,True,0,0,0,1,0,8.5,U,0
7506,7.44,11.14,6075482.0,1500,1400.0,4,True,0,0,0,4,0,13.5,U,0
5406,8.36,11.69,3641910.0,39400,35600.0,57,True,1,1,2,82,1,12.0,L,1
4021,8.34,17.6,3286588.0,290,250.0,2,True,0,0,0,2,0,11.0,U,0
5423,0.0,0.27,7189344.0,2500,4400.0,7,True,1,0,0,17,0,36.0,U,0
3400,0.0,222.82,5153432.0,650,1100.0,19,True,2,1,0,44,0,37.0,U,0
4480,33.88,34.88,3286735.0,2600,2400.0,3,True,0,0,0,3,0,12.5,U,0
2203,0.0,53.62,3286214.0,300,300.0,4,True,0,0,0,4,0,15.5,U,0
47639,0.0,0.4,13531364.0,1000,850.0,0,False,0,0,0,0,0,11.0,U,0
12012,0.0,118.34,7914184.0,42,60.0,2,True,0,0,1,7,0,26.0,U,0
5639,5.9,5.92,12878326.0,29700,18400.0,23,True,0,0,3,38,0,3.5,U,0
5015,0.81,2.43,6511462.0,2800,2500.0,1,True,0,0,0,1,0,12.0,U,0
53304,0.0,0.41,13001644.0,4200,5100.0,9,True,0,0,0,9,0,21.5,U,0
14022,0.0,34.16,6234791.0,8,5.0,0,False,0,0,0,0,0,0.0,U,0
8000,199.34,204.78,12995334.0,4200,5400.0,7,True,0,2,0,17,0,24.0,U,0
5639,7.68,7.97,6234583.0,36000,23700.0,43,True,0,0,1,48,0,5.0,L,1
5000,17.7,18.72,3287113.0,8700,5100.0,14,True,1,1,3,44,0,3.0,U,0
62039,1.06,1.58,13149527.0,6400,5000.0,17,True,0,0,0,17,0,8.5,U,0
13000,403.71,544.63,6231828.0,130,150.0,11,True,5,0,7,96,1,20.0,U,0
5830,0.0,2.3,3287529.0,14700,9200.0,66,True,2,3,2,111,1,4.0,L,1
8163,47.53,66.86,6236085.0,200,230.0,2,True,0,1,1,12,0,19.0,U,0
5630,3.93,4.07,13149025.0,19700,12400.0,4,True,0,0,0,4,0,4.0,L,1
5201,4.24,5.63,3287187.0,19400,12500.0,77,True,4,3,1,137,1,4.5,L,1
6578,0.0,0.19,11245650.0,2600,1600.0,9,True,1,0,2,29,0,4.0,U,0
6608,1.56,2.45,4751060.0,9700,5300.0,30,True,0,2,0,40,0,2.0,L,1
5851,0.09,0.51,3287575.0,10000,5900.0,27,True,2,0,9,92,1,3.0,U,0
2000,883.25,925.56,3286191.0,900,1700.0,11,True,0,0,0,11,0,41.0,U,0
8000,141.02,149.35,3288303.0,2600,3500.0,8,True,1,0,0,18,0,25.0,U,0
3483,0.43,0.7,6402082.0,12800,7900.0,5,True,0,0,0,5,0,3.5,L,1
6610,4.62,5.17,4428206.0,25100,14500.0,20,True,0,0,0,20,0,2.5,L,1
2200,103.81,105.1,7690403.0,1200,1400.0,0,False,0,0,0,0,0,19.0,U,0
44806,13.38,30.06,7214602.0,1700,2000.0,12,True,5,1,1,72,1,21.0,U,0
3497,5.19,9.2,3286411.0,600,600.0,1,True,0,0,0,1,0,16.5,U,0
14024,68.07,145.12,7914583.0,15,20.0,0,False,0,0,0,0,0,26.5,U,0
2400,55.01,122.21,3286217.0,220,290.0,10,True,2,1,0,35,0,22.5,U,0
3492,19.42,20.98,3286400.0,850,850.0,0,False,0,0,0,0,0,15.5,U,0
4763,24.33,25.46,6397522.0,5200,4200.0,12,True,1,0,0,22,0,9.5,U,0
22021,1.24,1.51,7331044.0,2000,2500.0,1,True,0,0,0,1,0,22.5,L,1
4785,0.0,0.6,3287075.0,1400,1100.0,5,True,0,2,1,20,0,9.5,U,0
17120,0.0,20.55,7913443.0,40,41.0,1,True,1,0,1,16,0,15.0,U,0
7200,125.01,161.92,3288189.0,3300,5200.0,29,True,4,0,1,74,1,30.5,U,0
4495,25.09,25.27,5156115.0,8900,6400.0,11,True,2,0,1,36,0,6.5,U,0
6188,0.42,0.62,4206906.0,8500,4800.0,53,True,0,2,0,63,0,2.0,U,0
6215,2.26,2.28,12878230.0,19700,12800.0,34,True,3,0,7,99,1,4.5,L,1
7200,21.15,21.73,4779969.0,42800,25300.0,99,True,5,4,7,204,1,3.0,L,1
4489,8.68,9.3,4748816.0,45200,25600.0,52,True,0,0,1,57,0,2.5,L,1
4373,0.0,5.35,12503638.0,1200,1300.0,4,True,1,0,1,19,0,16.0,U,0
6170,0.0,0.16,11235445.0,13400,9300.0,47,True,1,0,3,72,1,6.0,U,0
6233,0.0,0.34,11414484.0,6000,4100.0,49,True,1,1,0,64,0,5.5,U,0
5400,3.63,4.84,3287286.0,24100,14900.0,119,True,4,6,6,219,1,3.5,L,1
6586,6.99,8.2,3287973.0,24300,14200.0,74,True,2,3,11,164,1,3.0,L,1
4600,4.51,4.87,3286924.0,12400,7100.0,3,True,0,1,1,13,0,2.5,U,0
53232,0.0,0.57,11267179.0,2300,2400.0,44,True,1,2,2,74,1,16.5,U,0
5300,21.17,21.9,13108085.0,50400,52200.0,6,True,1,0,1,21,0,16.0,L,1
3332,0.0,13.45,3286362.0,420,550.0,2,True,1,0,0,12,0,26.0,U,0
6170,0.16,0.32,11240730.0,15800,10600.0,48,True,2,0,6,98,1,5.5,U,0
47637,0.0,0.47,13531367.0,1100,1200.0,14,True,0,0,0,14,0,17.5,U,0
6191,4.56,4.9,3874195.0,24400,13400.0,44,True,1,1,3,74,1,2.0,U,0
6024,0.83,1.65,3287677.0,20300,11500.0,109,True,3,4,3,174,1,2.5,U,0
44821,0.87,2.24,12459422.0,8100,7300.0,19,True,1,2,2,49,0,12.5,U,0
6203,0.47,1.39,12313037.0,91600,84900.0,50,True,0,0,1,55,0,13.0,L,1
5639,3.41,3.7,3713367.0,32000,20900.0,51,True,0,0,2,61,0,5.0,L,1
5000,17.07,17.7,7217030.0,5300,3800.0,4,True,0,0,0,4,0,7.0,U,0
2000,482.43,482.97,3286182.0,1100,1500.0,1,True,0,0,0,1,0,25.5,U,0
3163,85.62,86.39,13514378.0,2300,2500.0,6,True,0,1,0,11,0,18.0,U,0
22003,0.0,93.36,6234783.0,11,8.0,0,False,0,0,0,0,0,9.0,U,0
6735,1.45,1.88,4695709.0,18300,10900.0,87,True,3,2,7,162,1,3.0,U,0
47638,0.0,0.38,13531365.0,950,1100.0,1,True,0,0,0,1,0,20.0,U,0
5630,3.71,3.87,13149023.0,16200,10700.0,18,True,0,0,1,23,0,5.0,U,0
5063,2.99,4.16,3287160.0,16200,10500.0,107,True,5,5,5,207,1,4.5,U,0
44830,0.0,0.15,13506543.0,1900,1500.0,3,True,0,0,1,8,0,10.0,U,0
14060,0.2,1.22,12113579.0,750,650.0,4,True,2,1,3,44,0,10.0,U,0
5851,6.91,7.77,3287588.0,20900,13100.0,56,True,2,1,4,101,1,4.0,L,1
8000,208.77,209.43,12987502.0,14000,15500.0,22,True,1,2,1,47,0,18.0,L,1
5639,7.04,7.23,13448564.0,27300,17300.0,23,True,0,0,1,28,0,4.0,L,1
5036,11.41,11.78,4914864.0,6200,5900.0,4,True,0,0,1,9,0,13.5,U,0
12001,0.0,274.83,6234657.0,60,95.0,2,True,1,0,1,17,0,31.5,U,0
6723,1.7,3.36,11208308.0,19800,12500.0,104,True,5,1,5,184,1,4.5,L,1
6604,6.96,9.14,3288009.0,31600,20500.0,38,True,0,0,2,48,0,4.5,L,1
6018,0.0,0.81,3287653.0,21300,12900.0,82,True,6,1,10,197,1,3.5,U,0
8347,1.54,1.92,3288342.0,3600,2900.0,0,False,0,0,0,0,0,9.5,U,0
6140,2.48,3.22,3287711.0,19500,10700.0,68,True,2,1,6,123,1,2.0,L,1
5218,13.55,14.5,3287241.0,22900,14600.0,58,True,0,2,3,83,1,4.5,L,1
6467,0.87,3.65,4752028.0,31700,18300.0,54,True,4,5,3,134,1,2.5,L,1
3500,4.17,6.08,3286424.0,11000,13100.0,4,True,0,0,0,4,0,21.0,L,1
6009,0.0,0.78,3287622.0,14600,8500.0,76,True,4,3,5,156,1,3.0,L,1
8000,208.23,208.77,12986192.0,5600,6400.0,13,True,0,1,0,18,0,19.0,L,1
60003,0.0,0.2,3288522.0,8200,4800.0,3,True,1,0,2,23,0,3.0,U,0
3483,0.7,1.04,3286387.0,9700,5900.0,9,True,0,0,1,14,0,3.5,U,0
6000,1.07,1.67,3287607.0,15300,11600.0,17,True,1,1,3,47,0,8.0,U,0
2413,0.0,2.92,3286234.0,1200,1200.0,2,True,0,0,0,2,0,14.0,U,0
6464,0.0,0.83,3287928.0,15300,8600.0,66,True,2,3,0,101,1,2.0,L,1
3500,134.64,161.7,3286438.0,3800,5500.0,31,True,6,2,1,106,1,29.0,U,0
8655,1.8,17.28,3288417.0,370,380.0,4,True,1,0,0,14,0,16.0,U,0
6000,3.89,4.34,4750451.0,6900,4800.0,3,True,0,0,0,3,0,6.0,U,0
2600,0.0,46.42,3286249.0,2300,2800.0,36,True,2,0,0,56,0,21.5,U,0
58021,0.0,0.31,12113513.0,140,140.0,1,True,1,0,1,16,0,14.5,U,0
63000,6.11,6.3,4692398.0,9000,6000.0,6,True,0,0,1,11,0,5.0,U,0
8829,0.0,0.09,7303763.0,13700,9300.0,21,True,0,0,0,21,0,5.5,L,1
12000,154.08,277.68,6234655.0,47,100.0,1,True,1,0,0,11,0,49.0,U,0
5624,1.46,2.11,3287405.0,53400,32200.0,123,True,2,1,3,163,1,3.5,L,1
2400,136.28,152.34,3286220.0,800,850.0,6,True,1,0,0,16,0,16.5,U,0
12020,0.0,86.54,7914203.0,15,40.0,0,False,0,0,0,0,0,66.5,U,0
6021,29.31,30.48,4689911.0,5100,3700.0,11,True,2,0,4,51,0,7.0,U,0
5218,17.65,18.36,3287252.0,17200,10000.0,28,True,4,1,4,93,1,2.5,L,1
2200,355.53,367.68,6407306.0,650,800.0,5,True,0,0,0,5,0,20.0,U,0
7009,4.3,7.93,3288093.0,300,340.0,1,True,0,0,1,6,0,20.0,U,0
6039,12.0,12.47,4692420.0,2700,1900.0,6,True,0,1,1,16,0,6.5,U,0
5218,2.45,3.19,3287224.0,31300,25200.0,67,True,3,0,6,127,1,9.5,L,1
6796,0.0,0.38,12506835.0,8400,6800.0,15,True,0,2,2,35,0,9.5,U,0
6015,0.65,1.82,7188489.0,30700,17400.0,117,True,2,3,6,182,1,2.5,L,1
6124,1.88,2.22,13146984.0,6500,3400.0,15,True,1,0,5,50,0,1.0,U,0
5063,8.94,9.55,3287168.0,10900,6900.0,49,True,1,1,1,69,0,4.5,U,0
7500,31.41,51.06,4745982.0,490,650.0,3,True,0,0,0,3,0,24.5,U,0
4516,0.15,1.83,5156195.0,4300,2700.0,5,True,1,0,1,20,0,4.0,U,0
4159,2.08,2.84,7399103.0,1900,1200.0,4,True,1,0,1,19,0,4.0,U,0
6205,1.63,2.02,12313303.0,9900,10300.0,5,True,1,0,1,20,0,16.0,U,0
8492,12.98,26.92,6387026.0,480,490.0,4,True,1,0,1,19,0,15.5,U,0
5421,1.99,2.97,3287348.0,8300,9700.0,50,True,1,1,3,80,1,20.0,L,1
7386,0.0,21.07,3288226.0,800,1500.0,10,True,1,0,1,25,0,40.0,U,0
4515,5.92,7.67,3286872.0,9400,6100.0,11,True,1,1,3,41,0,5.0,U,0
4249,20.49,21.75,3286651.0,2000,1800.0,8,True,2,2,1,43,0,12.0,U,0
6206,1.96,2.34,7207884.0,19100,13100.0,28,True,2,0,2,58,0,5.5,L,1
3501,0.0,12.97,3286472.0,400,460.0,1,True,0,0,0,1,0,19.0,U,0
4682,5.72,14.74,3289539.0,1300,1300.0,6,True,1,0,0,16,0,14.0,U,0
7201,0.0,0.53,13445263.0,1700,2600.0,0,False,0,0,0,0,0,29.5,U,0
4515,2.04,2.24,5156245.0,10400,6500.0,6,True,0,0,0,6,0,4.0,U,0
40003,2.28,3.42,3288484.0,140,120.0,0,False,0,0,0,0,0,10.5,U,0
4486,1.19,10.26,5157539.0,2400,2400.0,13,True,1,0,1,28,0,15.5,U,0
6146,1.43,2.73,3287726.0,48600,27900.0,129,True,1,1,8,184,1,2.5,L,1
4551,0.0,0.61,3286908.0,10900,7300.0,22,True,1,0,0,32,0,5.5,U,0
6167,0.16,0.32,11240724.0,6200,3900.0,30,True,0,0,6,60,0,4.0,U,0
5432,0.81,1.1,7688028.0,5900,6300.0,5,True,0,0,0,5,0,16.5,L,1
5221,10.11,10.55,4691838.0,32400,18300.0,13,True,1,0,1,28,0,2.5,L,1
4012,0.0,26.18,3286556.0,650,550.0,7,True,2,1,0,32,0,11.0,U,0
6158,1.12,1.68,11240765.0,17400,18700.0,74,True,5,1,12,189,1,17.0,L,1
5447,0.0,1.48,13107983.0,8900,7600.0,10,True,0,1,0,15,0,10.5,U,0
3870,24.58,28.99,6393862.0,260,300.0,1,True,1,0,0,11,0,19.0,U,0
6149,0.76,1.03,12466729.0,5100,3000.0,36,True,2,0,7,91,1,3.0,U,0
5424,0.0,1.22,7189375.0,29100,36800.0,56,True,3,2,4,116,1,22.5,L,1
5610,2.85,3.22,3287378.0,39500,25100.0,149,True,4,2,9,244,1,4.5,L,1
4793,0.0,0.91,9217806.0,5100,3700.0,9,True,1,0,0,19,0,6.5,U,0
4489,62.7,75.42,3286808.0,1400,1700.0,7,True,2,0,2,37,0,20.5,U,0
7500,163.71,169.71,3288246.0,1900,2000.0,6,True,1,0,0,16,0,16.5,U,0
5616,0.54,1.1,11235453.0,15100,9200.0,32,True,2,1,1,62,0,3.5,U,0
4883,52.19,52.9,6401322.0,1500,1600.0,0,False,0,0,0,0,0,17.5,U,0
5340,0.0,0.33,11264438.0,10200,10200.0,1,True,0,0,0,1,0,14.5,U,0
6791,0.0,0.46,12506831.0,14500,10800.0,23,True,0,0,0,23,0,7.5,U,0
2603,0.35,24.52,3286281.0,420,460.0,4,True,0,0,0,4,0,18.0,U,0
5827,1.67,2.24,4745265.0,10100,5800.0,12,True,1,0,0,22,0,2.5,U,0
7161,10.23,10.47,3288125.0,850,500.0,0,False,0,0,0,0,0,3.5,U,0
4141,9.66,22.81,3286623.0,2600,2700.0,12,True,1,0,0,22,0,16.5,U,0
5815,0.83,1.14,7688031.0,12700,7100.0,22,True,2,2,5,77,1,2.0,L,1
7200,4.23,5.25,6382842.0,37200,25300.0,96,True,5,5,3,186,1,5.5,L,1
4243,34.96,54.96,3286646.0,800,850.0,6,True,1,0,1,21,0,17.5,U,0
5221,5.23,6.62,3287265.0,42300,24800.0,173,True,9,3,17,363,1,3.0,L,1
5827,0.0,1.67,3287517.0,8000,4600.0,26,True,3,0,4,76,1,2.5,U,0
7158,0.0,1.6,3288123.0,2500,2900.0,3,True,0,0,1,8,0,19.5,U,0
4159,0.94,2.08,3286632.0,2500,2500.0,6,True,2,0,1,31,0,15.0,U,0
5824,0.46,0.87,4747875.0,10800,6100.0,11,True,1,1,4,46,0,2.5,U,0
4601,0.0,0.96,3286925.0,37600,21400.0,50,True,2,2,6,110,1,2.5,L,1
2600,302.96,313.25,7300822.0,4100,3700.0,11,True,1,1,1,31,0,11.5,U,0
8829,1.22,1.86,3288447.0,7700,6200.0,5,True,0,0,0,5,0,9.0,L,1
60000,0.0,0.83,3288521.0,5200,3400.0,18,True,0,3,4,53,0,5.0,U,0
5815,1.14,1.68,3287495.0,11400,7300.0,25,True,2,3,4,80,1,4.5,L,1
6000,2.5,2.78,3287611.0,14200,8600.0,6,True,0,0,0,6,0,3.5,L,1
6027,1.64,3.28,3287681.0,12000,7300.0,110,True,1,7,14,225,1,3.5,U,0
5202,3.26,3.88,3287194.0,22800,13400.0,80,True,4,6,2,160,1,3.0,L,1
62036,0.0,0.33,12878048.0,11800,8200.0,67,True,0,0,2,77,1,6.0,U,0
3500,180.28,180.92,13403805.0,1600,2500.0,0,False,0,0,0,0,0,31.5,U,0
4763,11.08,11.56,4695813.0,19800,13500.0,26,True,3,4,2,86,1,5.5,L,1
5066,4.39,4.6,12630852.0,24800,14300.0,62,True,4,1,2,117,1,2.5,U,0
6592,3.24,3.96,3901857.0,25200,14700.0,39,True,4,1,5,109,1,3.0,U,0
64611,0.0,0.28,13115547.0,11200,7900.0,18,True,0,0,1,23,0,6.5,U,0
6000,5.0,6.41,6108635.0,2500,1700.0,9,True,0,0,0,9,0,5.0,U,0
6580,7.66,8.63,4918116.0,22300,13300.0,54,True,2,0,8,114,1,3.0,L,1
4480,0.0,1.18,3286730.0,2400,2100.0,0,False,0,0,0,0,0,11.5,U,0
4763,17.36,17.62,13468769.0,6100,5100.0,1,True,0,0,0,1,0,10.0,L,1
2600,50.6,51.61,4696763.0,8800,5200.0,4,True,0,0,0,4,0,3.0,L,1
6586,1.65,3.87,3287964.0,30800,18800.0,110,True,6,4,8,230,1,3.5,L,1
4880,26.14,32.91,3287090.0,1000,1100.0,5,True,1,0,0,15,0,17.0,U,0
7200,17.17,18.21,3288156.0,47700,28500.0,98,True,0,5,0,123,1,3.0,L,1
7152,0.22,1.08,6420043.0,2200,2400.0,3,True,0,1,0,8,0,17.5,U,0
6209,0.8,1.31,4750560.0,20800,14100.0,60,True,3,1,4,115,1,6.0,U,0
7200,5.25,6.4,7837272.0,53600,35100.0,105,True,5,1,3,175,1,5.0,L,1
4489,75.42,79.37,4689750.0,2900,3200.0,16,True,2,1,2,51,0,17.0,U,0
6440,0.0,0.63,4693721.0,22300,12700.0,42,True,2,3,7,112,1,2.0,U,0
3849,1.14,6.18,3286502.0,420,460.0,0,False,0,0,0,0,0,18.0,U,0
4643,9.57,15.99,3286974.0,2000,1400.0,9,True,2,0,2,39,0,6.5,U,0
4395,0.0,0.58,3286701.0,5700,5300.0,18,True,1,1,0,33,0,13.0,U,0
5417,2.05,2.89,4398987.0,4900,6100.0,27,True,2,0,5,72,1,22.5,U,0
4643,16.83,21.69,3286975.0,700,480.0,6,True,2,0,4,46,0,6.0,U,0
3500,287.08,289.5,13037023.0,19800,19800.0,70,True,5,1,2,135,1,15.0,L,1
4652,23.1,23.97,3287007.0,5700,6100.0,16,True,1,0,2,36,0,16.5,U,0
6203,18.95,19.64,3287803.0,46800,36400.0,77,True,1,0,6,117,1,8.5,L,1
4646,1.22,1.39,5156840.0,30800,20000.0,39,True,0,0,0,39,0,4.5,L,1
6203,11.36,11.99,3287790.0,36600,33500.0,79,True,4,4,6,169,1,12.5,L,1
6126,1.67,1.88,11240789.0,6100,3300.0,26,True,0,0,4,46,0,1.5,U,0
4554,0.0,0.46,3286911.0,10700,7200.0,12,True,0,1,0,17,0,5.5,U,0
4480,36.23,40.26,3286737.0,2100,1400.0,8,True,1,0,1,23,0,5.5,U,0
6164,0.0,0.16,11235447.0,12900,7800.0,30,True,3,1,6,95,1,3.5,L,1
4562,0.0,0.62,3286913.0,750,850.0,3,True,0,0,0,3,0,18.5,U,0
6143,4.47,4.55,12384901.0,39800,23500.0,153,True,2,3,10,238,1,3.0,L,1
4534,0.0,0.38,3286903.0,5200,3900.0,16,True,0,0,0,16,0,7.5,U,0
5610,8.64,8.8,11241297.0,19700,18200.0,62,True,3,2,7,137,1,12.5,L,1
4009,99.71,104.9,3286552.0,1100,950.0,0,False,0,0,0,0,0,11.0,U,0
6143,2.06,3.27,4428567.0,48900,30700.0,156,True,6,3,12,291,1,4.0,L,1
